furniture_id,furniture_sub_category,video_id,page_index,step_index,clip_index,step_list_length,page_list_length,start_time,end_time,full_video_duration
10499975,Sofas,M6vW-cHUeN8,10,12,0,14,12,145.4,155.4,174
10499975,Sofas,M6vW-cHUeN8,11,13,0,14,12,151.7,161.7,174
s19320049,Sofas,FplUHeNmHvY,3,0,0,7,16,119.7,129.7,469
s19320049,Sofas,FplUHeNmHvY,3,0,1,7,16,121.0,131.0,469
s19320049,Sofas,FplUHeNmHvY,4,1,0,7,16,129.8,139.8,469
s19320049,Sofas,FplUHeNmHvY,5,2,0,7,16,138.1,148.1,469
s19320049,Sofas,FplUHeNmHvY,6,3,0,7,16,147.4,157.4,469
s19320049,Sofas,FplUHeNmHvY,6,3,1,7,16,157.4,167.4,469
s19320049,Sofas,FplUHeNmHvY,6,3,2,7,16,167.4,177.4,469
s19320049,Sofas,FplUHeNmHvY,6,3,3,7,16,177.4,187.4,469
s19320049,Sofas,FplUHeNmHvY,6,3,4,7,16,187.4,197.4,469
s19320049,Sofas,FplUHeNmHvY,6,3,5,7,16,197.4,207.4,469
s19320049,Sofas,FplUHeNmHvY,6,3,6,7,16,207.4,217.4,469
s19320049,Sofas,FplUHeNmHvY,6,3,7,7,16,209.0,219.0,469
s19320049,Sofas,FplUHeNmHvY,6,4,0,7,16,219.0,229.0,469
s19320049,Sofas,FplUHeNmHvY,6,4,1,7,16,223.7,233.7,469
s19320049,Sofas,FplUHeNmHvY,7,5,0,7,16,232.4,242.4,469
s19320049,Sofas,FplUHeNmHvY,7,6,0,7,16,241.1,251.1,469
s19320049,Sofas,FplUHeNmHvY,7,6,1,7,16,251.1,261.1,469
s19320049,Sofas,FplUHeNmHvY,7,6,2,7,16,259.6,269.6,469
s69240762,Sofas,BfPKRtDXvPc,19,17,0,41,52,7.1,17.1,60
s69240762,Sofas,BfPKRtDXvPc,19,17,1,41,52,10.0,20.0,60
s69240762,Sofas,BfPKRtDXvPc,31,33,0,41,52,20.1,30.1,60
s69240762,Sofas,BfPKRtDXvPc,31,33,1,41,52,26.9,36.9,60
s69240762,Sofas,BfPKRtDXvPc,32,34,0,41,52,33.0,43.0,60
s69240762,Sofas,BfPKRtDXvPc,34,36,0,41,52,35.3,45.3,60
s69240762,Sofas,BfPKRtDXvPc,35,38,0,41,52,36.8,46.8,60
s69240762,Sofas,BfPKRtDXvPc,36,39,0,41,52,39.8,49.8,60
s69240762,Sofas,BfPKRtDXvPc,37,40,0,41,52,47.4,57.4,60
s69240762,Sofas,BfPKRtDXvPc,37,40,1,41,52,49.6,59.6,60
s29326625,Sofas,KWW3aNtKIs4,4,0,0,20,28,33.5,43.5,692
s29326625,Sofas,KWW3aNtKIs4,4,0,1,20,28,43.5,53.5,692
s29326625,Sofas,KWW3aNtKIs4,4,0,2,20,28,47.5,57.5,692
s29326625,Sofas,KWW3aNtKIs4,5,1,0,20,28,67.7,77.7,692
s29326625,Sofas,KWW3aNtKIs4,5,1,1,20,28,77.7,87.7,692
s29326625,Sofas,KWW3aNtKIs4,5,1,2,20,28,87.7,97.7,692
s29326625,Sofas,KWW3aNtKIs4,5,1,3,20,28,97.7,107.7,692
s29326625,Sofas,KWW3aNtKIs4,5,1,4,20,28,107.7,117.7,692
s29326625,Sofas,KWW3aNtKIs4,5,1,5,20,28,117.7,127.7,692
s29326625,Sofas,KWW3aNtKIs4,5,1,6,20,28,127.7,137.7,692
s29326625,Sofas,KWW3aNtKIs4,5,1,7,20,28,137.7,147.7,692
s29326625,Sofas,KWW3aNtKIs4,5,1,8,20,28,143.6,153.6,692
s29326625,Sofas,KWW3aNtKIs4,5,2,0,20,28,155.1,165.1,692
s29326625,Sofas,KWW3aNtKIs4,5,2,1,20,28,161.1,171.1,692
s29326625,Sofas,KWW3aNtKIs4,6,3,0,20,28,181.3,191.3,692
s29326625,Sofas,KWW3aNtKIs4,6,3,1,20,28,191.3,201.3,692
s29326625,Sofas,KWW3aNtKIs4,6,3,2,20,28,196.0,206.0,692
s29326625,Sofas,KWW3aNtKIs4,6,4,0,20,28,215.5,225.5,692
s29326625,Sofas,KWW3aNtKIs4,6,4,1,20,28,223.0,233.0,692
s29326625,Sofas,KWW3aNtKIs4,7,5,0,20,28,237.3,247.3,692
s29326625,Sofas,KWW3aNtKIs4,7,5,1,20,28,244.1,254.1,692
s29326625,Sofas,KWW3aNtKIs4,7,6,0,20,28,257.0,267.0,692
s29326625,Sofas,KWW3aNtKIs4,7,6,1,20,28,260.8,270.8,692
s29326625,Sofas,KWW3aNtKIs4,8,7,0,20,28,277.4,287.4,692
s29326625,Sofas,KWW3aNtKIs4,8,7,1,20,28,287.4,297.4,692
s29326625,Sofas,KWW3aNtKIs4,8,7,2,20,28,297.4,307.4,692
s29326625,Sofas,KWW3aNtKIs4,8,7,3,20,28,307.4,317.4,692
s29326625,Sofas,KWW3aNtKIs4,8,7,4,20,28,317.4,327.4,692
s29326625,Sofas,KWW3aNtKIs4,8,7,5,20,28,323.4,333.4,692
s29326625,Sofas,KWW3aNtKIs4,8,8,0,20,28,339.2,349.2,692
s29326625,Sofas,KWW3aNtKIs4,8,8,1,20,28,340.2,350.2,692
s29326625,Sofas,KWW3aNtKIs4,9,9,0,20,28,353.6,363.6,692
s29326625,Sofas,KWW3aNtKIs4,9,10,0,20,28,359.4,369.4,692
s29326625,Sofas,KWW3aNtKIs4,10,11,0,20,28,370.3,380.3,692
s29326625,Sofas,KWW3aNtKIs4,11,12,0,20,28,389.5,399.5,692
s29326625,Sofas,KWW3aNtKIs4,11,12,1,20,28,399.5,409.5,692
s29326625,Sofas,KWW3aNtKIs4,11,12,2,20,28,407.9,417.9,692
s29326625,Sofas,KWW3aNtKIs4,11,13,0,20,28,428.8,438.8,692
s29326625,Sofas,KWW3aNtKIs4,11,13,1,20,28,438.8,448.8,692
s29326625,Sofas,KWW3aNtKIs4,11,13,2,20,28,448.8,458.8,692
s29326625,Sofas,KWW3aNtKIs4,11,13,3,20,28,458.8,468.8,692
s29326625,Sofas,KWW3aNtKIs4,12,14,0,20,28,478.3,488.3,692
s29326625,Sofas,KWW3aNtKIs4,12,14,1,20,28,488.3,498.3,692
s29326625,Sofas,KWW3aNtKIs4,12,14,2,20,28,490.9,500.9,692
s29326625,Sofas,KWW3aNtKIs4,13,16,0,20,28,523.4,533.4,692
s29326625,Sofas,KWW3aNtKIs4,13,16,1,20,28,528.7,538.7,692
s29326625,Sofas,KWW3aNtKIs4,13,17,0,20,28,505.2,515.2,692
s29326625,Sofas,KWW3aNtKIs4,13,17,1,20,28,508.3,518.3,692
s29326625,Sofas,KWW3aNtKIs4,14,18,0,20,28,545.3,555.3,692
s29326625,Sofas,KWW3aNtKIs4,14,18,1,20,28,555.3,565.3,692
s29326625,Sofas,KWW3aNtKIs4,14,18,2,20,28,565.3,575.3,692
s29326625,Sofas,KWW3aNtKIs4,14,18,3,20,28,568.0,578.0,692
s29326625,Sofas,KWW3aNtKIs4,14,19,0,20,28,585.3,595.3,692
s29326625,Sofas,KWW3aNtKIs4,14,19,1,20,28,595.3,605.3,692
s29326625,Sofas,KWW3aNtKIs4,14,19,2,20,28,605.2,615.2,692
s29326625,Sofas,8BZLyEorYkU,4,0,0,20,28,146.6,156.6,705
s29326625,Sofas,8BZLyEorYkU,5,1,0,20,28,153.0,163.0,705
s29326625,Sofas,8BZLyEorYkU,5,2,0,20,28,158.1,168.1,705
s29326625,Sofas,8BZLyEorYkU,6,3,0,20,28,165.4,175.4,705
s29326625,Sofas,8BZLyEorYkU,6,4,0,20,28,174.4,184.4,705
s29326625,Sofas,8BZLyEorYkU,7,6,0,20,28,183.9,193.9,705
s29326625,Sofas,8BZLyEorYkU,8,7,0,20,28,194.7,204.7,705
s29326625,Sofas,8BZLyEorYkU,8,7,1,20,28,203.9,213.9,705
s29326625,Sofas,8BZLyEorYkU,8,8,0,20,28,215.2,225.2,705
s29326625,Sofas,8BZLyEorYkU,9,9,0,20,28,219.1,229.1,705
s29326625,Sofas,8BZLyEorYkU,9,10,0,20,28,223.9,233.9,705
s29326625,Sofas,8BZLyEorYkU,10,11,0,20,28,228.0,238.0,705
s29326625,Sofas,8BZLyEorYkU,11,12,0,20,28,235.6,245.6,705
s29326625,Sofas,8BZLyEorYkU,11,12,1,20,28,236.4,246.4,705
s29326625,Sofas,8BZLyEorYkU,11,13,0,20,28,255.4,265.4,705
s29326625,Sofas,8BZLyEorYkU,11,13,1,20,28,258.1,268.1,705
s29326625,Sofas,8BZLyEorYkU,12,14,0,20,28,274.4,284.4,705
s29326625,Sofas,8BZLyEorYkU,12,15,0,20,28,289.8,299.8,705
s29326625,Sofas,8BZLyEorYkU,12,15,1,20,28,290.1,300.1,705
s29326625,Sofas,8BZLyEorYkU,13,16,0,20,28,317.9,327.9,705
s29326625,Sofas,8BZLyEorYkU,13,16,1,20,28,327.9,337.9,705
s29326625,Sofas,8BZLyEorYkU,13,16,2,20,28,330.9,340.9,705
s29326625,Sofas,8BZLyEorYkU,13,17,0,20,28,338.4,348.4,705
s29326625,Sofas,8BZLyEorYkU,14,18,0,20,28,345.8,355.8,705
s29326625,Sofas,8BZLyEorYkU,14,19,0,20,28,359.2,369.2,705
s29326625,Sofas,5sHzTcbpyus,5,2,0,20,28,54.0,64.0,283
s29326625,Sofas,5sHzTcbpyus,5,2,1,20,28,64.0,74.0,283
s29326625,Sofas,5sHzTcbpyus,5,2,2,20,28,74.0,84.0,283
s29326625,Sofas,5sHzTcbpyus,5,2,3,20,28,83.1,93.1,283
s29326625,Sofas,5sHzTcbpyus,6,3,0,20,28,93.1,103.1,283
s29326625,Sofas,5sHzTcbpyus,6,3,1,20,28,94.9,104.9,283
s29326625,Sofas,5sHzTcbpyus,6,4,0,20,28,101.3,111.3,283
s29326625,Sofas,5sHzTcbpyus,7,6,0,20,28,107.8,117.8,283
s29326625,Sofas,5sHzTcbpyus,7,6,1,20,28,117.8,127.8,283
s29326625,Sofas,5sHzTcbpyus,7,6,2,20,28,127.8,137.8,283
s29326625,Sofas,5sHzTcbpyus,7,6,3,20,28,129.5,139.5,283
s29326625,Sofas,5sHzTcbpyus,8,7,0,20,28,135.8,145.8,283
s29326625,Sofas,5sHzTcbpyus,8,8,0,20,28,138.4,148.4,283
s29326625,Sofas,5sHzTcbpyus,9,9,0,20,28,142.9,152.9,283
s29326625,Sofas,5sHzTcbpyus,10,11,0,20,28,147.5,157.5,283
s29326625,Sofas,5sHzTcbpyus,11,12,0,20,28,152.1,162.1,283
s29326625,Sofas,5sHzTcbpyus,11,13,0,20,28,180.8,190.8,283
s29326625,Sofas,5sHzTcbpyus,11,13,1,20,28,187.9,197.9,283
s29326625,Sofas,5sHzTcbpyus,12,14,0,20,28,194.6,204.6,283
s29326625,Sofas,5sHzTcbpyus,12,15,0,20,28,201.3,211.3,283
s29326625,Sofas,5sHzTcbpyus,12,15,1,20,28,207.3,217.3,283
s29326625,Sofas,5sHzTcbpyus,13,16,0,20,28,217.3,227.3,283
s29326625,Sofas,5sHzTcbpyus,13,16,1,20,28,227.3,237.3,283
s29326625,Sofas,5sHzTcbpyus,13,16,2,20,28,235.9,245.9,283
s29326625,Sofas,5sHzTcbpyus,13,17,0,20,28,245.9,255.9,283
s29326625,Sofas,5sHzTcbpyus,13,17,1,20,28,255.6,265.6,283
s29326625,Sofas,5sHzTcbpyus,14,18,0,20,28,265.6,275.6,283
s29326625,Sofas,5sHzTcbpyus,14,18,1,20,28,269.2,279.2,283
s29326625,Sofas,5sHzTcbpyus,14,19,0,20,28,273.0,283.0,283
s29326625,Sofas,LLS9D2Ps7zU,4,0,0,20,28,156.0,166.0,579
s29326625,Sofas,LLS9D2Ps7zU,4,0,1,20,28,166.0,176.0,579
s29326625,Sofas,LLS9D2Ps7zU,4,0,2,20,28,171.6,181.6,579
s29326625,Sofas,LLS9D2Ps7zU,5,1,0,20,28,181.6,191.6,579
s29326625,Sofas,LLS9D2Ps7zU,5,1,1,20,28,189.5,199.5,579
s29326625,Sofas,LLS9D2Ps7zU,5,2,0,20,28,160.6,170.6,579
s29326625,Sofas,LLS9D2Ps7zU,5,2,1,20,28,165.8,175.8,579
s29326625,Sofas,LLS9D2Ps7zU,6,3,0,20,28,232.8,242.8,579
s29326625,Sofas,LLS9D2Ps7zU,6,4,0,20,28,241.5,251.5,579
s29326625,Sofas,LLS9D2Ps7zU,6,4,1,20,28,246.7,256.7,579
s29326625,Sofas,LLS9D2Ps7zU,7,5,0,20,28,244.1,254.1,579
s29326625,Sofas,LLS9D2Ps7zU,7,6,0,20,28,257.1,267.1,579
s29326625,Sofas,LLS9D2Ps7zU,7,6,1,20,28,257.2,267.2,579
s29326625,Sofas,LLS9D2Ps7zU,8,7,0,20,28,295.6,305.6,579
s29326625,Sofas,LLS9D2Ps7zU,8,7,1,20,28,305.6,315.6,579
s29326625,Sofas,LLS9D2Ps7zU,8,7,2,20,28,315.6,325.6,579
s29326625,Sofas,LLS9D2Ps7zU,8,7,3,20,28,325.6,335.6,579
s29326625,Sofas,LLS9D2Ps7zU,8,7,4,20,28,327.2,337.2,579
s29326625,Sofas,LLS9D2Ps7zU,8,8,0,20,28,335.1,345.1,579
s29326625,Sofas,LLS9D2Ps7zU,9,9,0,20,28,343.0,353.0,579
s29326625,Sofas,LLS9D2Ps7zU,9,10,0,20,28,353.1,363.1,579
s29326625,Sofas,LLS9D2Ps7zU,9,10,1,20,28,363.1,373.1,579
s29326625,Sofas,LLS9D2Ps7zU,9,10,2,20,28,370.7,380.7,579
s29326625,Sofas,LLS9D2Ps7zU,10,11,0,20,28,377.5,387.5,579
s29326625,Sofas,LLS9D2Ps7zU,11,12,0,20,28,383.9,393.9,579
s29326625,Sofas,LLS9D2Ps7zU,11,12,1,20,28,393.9,403.9,579
s29326625,Sofas,LLS9D2Ps7zU,11,12,2,20,28,396.0,406.0,579
s29326625,Sofas,LLS9D2Ps7zU,11,13,0,20,28,383.9,393.9,579
s29326625,Sofas,LLS9D2Ps7zU,11,13,1,20,28,393.9,403.9,579
s29326625,Sofas,LLS9D2Ps7zU,11,13,2,20,28,396.0,406.0,579
s29326625,Sofas,LLS9D2Ps7zU,12,14,0,20,28,407.2,417.2,579
s29326625,Sofas,LLS9D2Ps7zU,12,14,1,20,28,417.2,427.2,579
s29326625,Sofas,LLS9D2Ps7zU,12,14,2,20,28,420.9,430.9,579
s29326625,Sofas,LLS9D2Ps7zU,12,15,0,20,28,430.9,440.9,579
s29326625,Sofas,LLS9D2Ps7zU,12,15,1,20,28,440.9,450.9,579
s29326625,Sofas,LLS9D2Ps7zU,12,15,2,20,28,450.9,460.9,579
s29326625,Sofas,LLS9D2Ps7zU,13,16,0,20,28,460.9,470.9,579
s29326625,Sofas,LLS9D2Ps7zU,13,16,1,20,28,470.9,480.9,579
s29326625,Sofas,LLS9D2Ps7zU,13,16,2,20,28,480.9,490.9,579
s29326625,Sofas,LLS9D2Ps7zU,13,16,3,20,28,490.9,500.9,579
s29326625,Sofas,LLS9D2Ps7zU,13,16,4,20,28,500.9,510.9,579
s29326625,Sofas,LLS9D2Ps7zU,13,16,5,20,28,510.9,520.9,579
s29326625,Sofas,LLS9D2Ps7zU,13,16,6,20,28,517.8,527.8,579
s29326625,Sofas,LLS9D2Ps7zU,13,17,0,20,28,527.8,537.8,579
s29326625,Sofas,LLS9D2Ps7zU,13,17,1,20,28,537.8,547.8,579
s29326625,Sofas,LLS9D2Ps7zU,13,17,2,20,28,542.3,552.3,579
s29326625,Sofas,LLS9D2Ps7zU,14,18,0,20,28,552.3,562.3,579
s29326625,Sofas,LLS9D2Ps7zU,14,18,1,20,28,556.3,566.3,579
30341149,Sofas,jJXj-WN8b1U,3,0,0,29,32,138.0,148.0,1387
30341149,Sofas,jJXj-WN8b1U,3,0,1,29,32,148.0,158.0,1387
30341149,Sofas,jJXj-WN8b1U,3,0,2,29,32,158.0,168.0,1387
30341149,Sofas,jJXj-WN8b1U,3,0,3,29,32,162.3,172.3,1387
30341149,Sofas,jJXj-WN8b1U,4,1,0,29,32,175.9,185.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,1,29,32,185.9,195.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,2,29,32,195.9,205.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,3,29,32,205.9,215.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,4,29,32,215.9,225.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,5,29,32,225.9,235.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,6,29,32,235.9,245.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,7,29,32,245.9,255.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,8,29,32,255.9,265.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,9,29,32,265.9,275.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,10,29,32,275.9,285.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,11,29,32,285.9,295.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,12,29,32,295.9,305.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,13,29,32,305.9,315.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,14,29,32,315.9,325.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,15,29,32,325.9,335.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,16,29,32,335.9,345.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,17,29,32,345.9,355.9,1387
30341149,Sofas,jJXj-WN8b1U,4,1,18,29,32,355.5,365.5,1387
30341149,Sofas,jJXj-WN8b1U,5,2,0,29,32,366.4,376.4,1387
30341149,Sofas,jJXj-WN8b1U,5,2,1,29,32,376.4,386.4,1387
30341149,Sofas,jJXj-WN8b1U,5,2,2,29,32,386.4,396.4,1387
30341149,Sofas,jJXj-WN8b1U,5,2,3,29,32,395.0,405.0,1387
30341149,Sofas,jJXj-WN8b1U,5,3,0,29,32,405.1,415.1,1387
30341149,Sofas,jJXj-WN8b1U,5,3,1,29,32,413.8,423.8,1387
30341149,Sofas,jJXj-WN8b1U,6,4,0,29,32,423.9,433.9,1387
30341149,Sofas,jJXj-WN8b1U,6,4,1,29,32,424.8,434.8,1387
30341149,Sofas,jJXj-WN8b1U,7,5,0,29,32,435.7,445.7,1387
30341149,Sofas,jJXj-WN8b1U,7,5,1,29,32,445.7,455.7,1387
30341149,Sofas,jJXj-WN8b1U,7,5,2,29,32,455.7,465.7,1387
30341149,Sofas,jJXj-WN8b1U,7,5,3,29,32,465.7,475.7,1387
30341149,Sofas,jJXj-WN8b1U,7,5,4,29,32,475.7,485.7,1387
30341149,Sofas,jJXj-WN8b1U,7,5,5,29,32,485.7,495.7,1387
30341149,Sofas,jJXj-WN8b1U,7,5,6,29,32,495.7,505.7,1387
30341149,Sofas,jJXj-WN8b1U,7,5,7,29,32,505.7,515.7,1387
30341149,Sofas,jJXj-WN8b1U,7,5,8,29,32,515.7,525.7,1387
30341149,Sofas,jJXj-WN8b1U,7,5,9,29,32,525.7,535.7,1387
30341149,Sofas,jJXj-WN8b1U,7,5,10,29,32,535.7,545.7,1387
30341149,Sofas,jJXj-WN8b1U,7,5,11,29,32,545.7,555.7,1387
30341149,Sofas,jJXj-WN8b1U,7,5,12,29,32,555.0,565.0,1387
30341149,Sofas,jJXj-WN8b1U,9,7,0,29,32,572.3,582.3,1387
30341149,Sofas,jJXj-WN8b1U,9,7,1,29,32,582.3,592.3,1387
30341149,Sofas,jJXj-WN8b1U,9,7,2,29,32,592.3,602.3,1387
30341149,Sofas,jJXj-WN8b1U,9,7,3,29,32,602.3,612.3,1387
30341149,Sofas,jJXj-WN8b1U,9,7,4,29,32,612.3,622.3,1387
30341149,Sofas,jJXj-WN8b1U,9,7,5,29,32,622.3,632.3,1387
30341149,Sofas,jJXj-WN8b1U,9,7,6,29,32,632.3,642.3,1387
30341149,Sofas,jJXj-WN8b1U,9,7,7,29,32,642.3,652.3,1387
30341149,Sofas,jJXj-WN8b1U,9,7,8,29,32,652.3,662.3,1387
30341149,Sofas,jJXj-WN8b1U,9,7,9,29,32,662.3,672.3,1387
30341149,Sofas,jJXj-WN8b1U,9,7,10,29,32,670.0,680.0,1387
30341149,Sofas,jJXj-WN8b1U,10,8,0,29,32,656.5,666.5,1387
30341149,Sofas,jJXj-WN8b1U,11,10,0,29,32,683.0,693.0,1387
30341149,Sofas,jJXj-WN8b1U,11,10,1,29,32,693.0,703.0,1387
30341149,Sofas,jJXj-WN8b1U,11,10,2,29,32,701.8,711.8,1387
30341149,Sofas,jJXj-WN8b1U,12,11,0,29,32,712.0,722.0,1387
30341149,Sofas,jJXj-WN8b1U,12,11,1,29,32,722.0,732.0,1387
30341149,Sofas,jJXj-WN8b1U,12,11,2,29,32,722.4,732.4,1387
30341149,Sofas,jJXj-WN8b1U,13,12,0,29,32,732.5,742.5,1387
30341149,Sofas,jJXj-WN8b1U,13,12,1,29,32,741.0,751.0,1387
30341149,Sofas,jJXj-WN8b1U,15,14,0,29,32,756.1,766.1,1387
30341149,Sofas,jJXj-WN8b1U,15,14,1,29,32,761.0,771.0,1387
30341149,Sofas,jJXj-WN8b1U,16,15,0,29,32,771.9,781.9,1387
30341149,Sofas,jJXj-WN8b1U,16,15,1,29,32,781.9,791.9,1387
30341149,Sofas,jJXj-WN8b1U,16,15,2,29,32,791.9,801.9,1387
30341149,Sofas,jJXj-WN8b1U,16,15,3,29,32,801.9,811.9,1387
30341149,Sofas,jJXj-WN8b1U,16,15,4,29,32,811.9,821.9,1387
30341149,Sofas,jJXj-WN8b1U,16,15,5,29,32,818.3,828.3,1387
30341149,Sofas,jJXj-WN8b1U,17,16,0,29,32,830.2,840.2,1387
30341149,Sofas,jJXj-WN8b1U,17,16,1,29,32,840.2,850.2,1387
30341149,Sofas,jJXj-WN8b1U,17,16,2,29,32,841.8,851.8,1387
30341149,Sofas,jJXj-WN8b1U,18,17,0,29,32,851.9,861.9,1387
30341149,Sofas,jJXj-WN8b1U,18,17,1,29,32,861.9,871.9,1387
30341149,Sofas,jJXj-WN8b1U,18,17,2,29,32,871.9,881.9,1387
30341149,Sofas,jJXj-WN8b1U,18,17,3,29,32,881.9,891.9,1387
30341149,Sofas,jJXj-WN8b1U,18,17,4,29,32,884.6,894.6,1387
30341149,Sofas,jJXj-WN8b1U,19,18,0,29,32,894.7,904.7,1387
30341149,Sofas,jJXj-WN8b1U,19,18,1,29,32,904.7,914.7,1387
30341149,Sofas,jJXj-WN8b1U,19,18,2,29,32,914.7,924.7,1387
30341149,Sofas,jJXj-WN8b1U,19,18,3,29,32,924.3,934.3,1387
30341149,Sofas,jJXj-WN8b1U,20,19,0,29,32,934.9,944.9,1387
30341149,Sofas,jJXj-WN8b1U,20,19,1,29,32,944.9,954.9,1387
30341149,Sofas,jJXj-WN8b1U,20,19,2,29,32,954.9,964.9,1387
30341149,Sofas,jJXj-WN8b1U,20,19,3,29,32,964.9,974.9,1387
30341149,Sofas,jJXj-WN8b1U,20,19,4,29,32,966.5,976.5,1387
30341149,Sofas,jJXj-WN8b1U,21,20,0,29,32,977.4,987.4,1387
30341149,Sofas,jJXj-WN8b1U,21,20,1,29,32,987.4,997.4,1387
30341149,Sofas,jJXj-WN8b1U,21,20,2,29,32,993.1,1003.1,1387
30341149,Sofas,jJXj-WN8b1U,23,22,0,29,32,1003.4,1013.4,1387
30341149,Sofas,jJXj-WN8b1U,23,22,1,29,32,1013.4,1023.4,1387
30341149,Sofas,jJXj-WN8b1U,23,22,2,29,32,1018.2,1028.2,1387
30341149,Sofas,jJXj-WN8b1U,24,23,0,29,32,1028.4,1038.4,1387
30341149,Sofas,jJXj-WN8b1U,24,23,1,29,32,1038.4,1048.4,1387
30341149,Sofas,jJXj-WN8b1U,24,23,2,29,32,1048.4,1058.4,1387
30341149,Sofas,jJXj-WN8b1U,24,23,3,29,32,1058.4,1068.4,1387
30341149,Sofas,jJXj-WN8b1U,24,23,4,29,32,1068.4,1078.4,1387
30341149,Sofas,jJXj-WN8b1U,24,23,5,29,32,1073.4,1083.4,1387
30341149,Sofas,jJXj-WN8b1U,25,24,0,29,32,1083.9,1093.9,1387
30341149,Sofas,jJXj-WN8b1U,25,24,1,29,32,1093.9,1103.9,1387
30341149,Sofas,jJXj-WN8b1U,25,24,2,29,32,1103.9,1113.9,1387
30341149,Sofas,jJXj-WN8b1U,25,24,3,29,32,1113.9,1123.9,1387
30341149,Sofas,jJXj-WN8b1U,25,24,4,29,32,1122.2,1132.2,1387
30341149,Sofas,jJXj-WN8b1U,26,25,0,29,32,1132.4,1142.4,1387
30341149,Sofas,jJXj-WN8b1U,26,25,1,29,32,1142.4,1152.4,1387
30341149,Sofas,jJXj-WN8b1U,26,25,2,29,32,1152.4,1162.4,1387
30341149,Sofas,jJXj-WN8b1U,26,25,3,29,32,1162.4,1172.4,1387
30341149,Sofas,jJXj-WN8b1U,26,25,4,29,32,1167.8,1177.8,1387
30341149,Sofas,jJXj-WN8b1U,27,26,0,29,32,1187.8,1197.8,1387
30341149,Sofas,jJXj-WN8b1U,27,26,1,29,32,1197.8,1207.8,1387
30341149,Sofas,jJXj-WN8b1U,27,26,2,29,32,1207.8,1217.8,1387
30341149,Sofas,jJXj-WN8b1U,27,26,3,29,32,1217.8,1227.8,1387
30341149,Sofas,jJXj-WN8b1U,27,26,4,29,32,1227.8,1237.8,1387
30341149,Sofas,jJXj-WN8b1U,27,26,5,29,32,1237.8,1247.8,1387
30341149,Sofas,jJXj-WN8b1U,27,26,6,29,32,1247.8,1257.8,1387
30341149,Sofas,jJXj-WN8b1U,27,26,7,29,32,1257.8,1267.8,1387
30341149,Sofas,jJXj-WN8b1U,27,26,8,29,32,1260.9,1270.9,1387
30341149,Sofas,jJXj-WN8b1U,28,27,0,29,32,1177.8,1187.8,1387
30341149,Sofas,jJXj-WN8b1U,29,28,0,29,32,1273.7,1283.7,1387
30341149,Sofas,jJXj-WN8b1U,29,28,1,29,32,1283.7,1293.7,1387
30341149,Sofas,jJXj-WN8b1U,29,28,2,29,32,1293.7,1303.7,1387
30341149,Sofas,jJXj-WN8b1U,29,28,3,29,32,1303.7,1313.7,1387
30341149,Sofas,jJXj-WN8b1U,29,28,4,29,32,1313.7,1323.7,1387
30341149,Sofas,jJXj-WN8b1U,29,28,5,29,32,1320.1,1330.1,1387
s59387009,Sofas,C6J3lLIBQZY,3,0,0,9,16,5.4,15.4,857
s59387009,Sofas,C6J3lLIBQZY,3,0,1,9,16,15.4,25.4,857
s59387009,Sofas,C6J3lLIBQZY,3,0,2,9,16,25.4,35.4,857
s59387009,Sofas,C6J3lLIBQZY,3,0,3,9,16,35.4,45.4,857
s59387009,Sofas,C6J3lLIBQZY,3,0,4,9,16,45.4,55.4,857
s59387009,Sofas,C6J3lLIBQZY,3,0,5,9,16,55.4,65.4,857
s59387009,Sofas,C6J3lLIBQZY,3,0,6,9,16,65.4,75.4,857
s59387009,Sofas,C6J3lLIBQZY,3,0,7,9,16,75.4,85.4,857
s59387009,Sofas,C6J3lLIBQZY,3,0,8,9,16,85.4,95.4,857
s59387009,Sofas,C6J3lLIBQZY,3,0,9,9,16,95.4,105.4,857
s59387009,Sofas,C6J3lLIBQZY,3,0,10,9,16,105.4,115.4,857
s59387009,Sofas,C6J3lLIBQZY,3,0,11,9,16,115.4,125.4,857
s59387009,Sofas,C6J3lLIBQZY,3,0,12,9,16,125.4,135.4,857
s59387009,Sofas,C6J3lLIBQZY,3,0,13,9,16,132.1,142.1,857
s59387009,Sofas,C6J3lLIBQZY,4,1,0,9,16,142.1,152.1,857
s59387009,Sofas,C6J3lLIBQZY,4,1,1,9,16,152.1,162.1,857
